16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
16,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,03,04,01,02,16
